id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
FBXO45	352.6113192033	403.8694315591	301.3532068475	0.7461649318	-0.4224335368	0.1337450187	0.3231669578
FBXO46	337.6482870341	369.2668732098	306.0297008583	0.8287494034	-0.2709921683	0.3511605679	0.586165464
FBXO47	0.1211799848	0.2224456198	0.0199143499	0.0895245765	-3.4815724007	0.170729671	0.3799922165
FBXO48	28.6782950622	27.90941359	29.4471765345	1.055098361	0.0773774997	0.9231219124	0.9858291187
FBXO4	209.2846935678	209.3445681013	209.2248190342	0.999427981	-0.0008254851	0.9905444631	1
FBXO5	84.0008735155	82.981365388	85.0203816431	1.0245719776	0.0350213393	0.9959755223	1
FBXO6	473.6053994118	504.2911351559	442.9196636677	0.8783015064	-0.1872118167	0.511345159	0.726932842
FBXO7	3620.7126229483	3236.112074274	4005.3131716225	1.2376929722	0.3076534774	0.1040684439	0.272709731
FBXO8	821.5904140799	642.5376184728	1000.643209687	1.5573301561	0.6390748302	0.0038977692	0.0241265563
FBXO9	940.2134187468	993.5287258344	886.8981116592	0.8926748554	-0.1637933058	0.4496801125	0.6737172638
FBXW10	17.8512961013	34.2512610064	1.4513311962	0.0423730734	-4.5607084163	0.0001591064	0.0018169648
FBXW11	1074.8391862601	1162.0291305529	987.6492419674	0.8499350111	-0.2345755628	0.2468428408	0.4749505404
FBXW12	0	0	0	NA	NA	NA	NA
FBXW2	1462.7140097245	1508.1548460985	1417.2731733504	0.9397398265	-0.089666703	0.6231094887	0.8031850318
FBXW4	1142.5430822287	1143.8967923442	1141.1893721132	0.9976331604	-0.0034186751	0.9884675767	1
FBXW5	4641.3869747681	4760.5946410747	4522.1793084614	0.9499190016	-0.074123593	0.7836037508	0.9053771668
FBXW7	321.1978977634	280.361120195	362.0346753318	1.2913155543	0.3688415901	0.2242689215	0.4494661085
FBXW8	234.4343865774	264.8428869843	204.0258861705	0.7703657383	-0.3763845535	0.2599811616	0.4895693992
FBXW9	137.7272404474	162.8756974903	112.5787834044	0.6911944823	-0.5328363942	0.2270836326	0.452225087
FCAMR	196.2690832383	138.5171719571	254.0209945196	1.8338592315	0.8748829008	0.0226808477	0.09320659
FCAR	3.9469978931	0.8842668987	7.0097288874	7.9271641826	2.9868048569	0.0114902212	0.0554416053
FCER1A	28.5773529624	19.7285564062	37.4261495186	1.8970546424	0.9237612345	0.2150493581	0.438499957
FCER1G	536.9321675349	384.3618945522	689.5024405176	1.793888651	0.8430903431	0.0006345826	0.0056821987
FCER2	7.6442960338	7.0510563401	8.2375357276	1.1682697358	0.2243734091	0.8350894334	0.9375688288
FCF1	563.0447226066	529.9899769841	596.0994682292	1.1247372481	0.1695880102	0.4897694603	0.7093819104
FCGBP	318.8292729497	486.78160123	150.8769446694	0.3099479197	-1.6899022737	0.0081151253	0.0429319166
FCGR1A	43.4825326723	40.6984326595	46.2666326851	1.1368160802	0.1849988666	0.775921664	0.9013946011
FCGR1B	48.1693165248	41.7563445764	54.5822884732	1.307161559	0.3864374624	0.5373459135	0.7470306593
FCGR1C	14.8432044749	13.5080846728	16.178324277	1.1976771444	0.2602390559	0.7556991073	0.889861548
FCGR2A	356.6883846028	390.7804291734	322.5963400323	0.8255181579	-0.2766281462	0.3215586682	0.5565700238
FCGR2B	418.0665936998	131.8595177997	704.2736695999	5.3410908924	2.4171344356	5.75858271548812e-18	9.69845478552817e-16
FCGR2C	92.5931451877	33.4516630646	151.7346273107	4.5359367341	2.1814005181	3.62450029730437e-05	0.0005120301
FCGR3A	1510.2451719014	900.7462197418	2119.744124061	2.3533200335	1.2346975294	9.94467608452849e-09	3.58173989345905e-07
FCGR3B	45.9482658725	19.6555307459	72.2410009991	3.675352344	1.877882563	0.0045475999	0.0272518298
FCGRT	10570.0596765457	7539.7803128497	13600.3390402417	1.8038110496	0.8510482233	3.79476127878207e-05	0.0005333595
FCHO1	64.6938973316	74.0146290331	55.3731656301	0.7481381229	-0.4186234467	0.6978141297	0.8523085477
FCHO2	612.8838501063	578.3480344802	647.4196657324	1.1194291795	0.1627632593	0.4895916101	0.7093364979
FCHSD1	92.8106945377	104.21256797	81.4088211054	0.7811804535	-0.356272244	0.4998397427	0.7177414099
FCHSD2	591.2894959984	470.8667627744	711.7122292225	1.5114938779	0.5959751355	0.0129284413	0.060833414
FCN1	106.2983694331	58.4501662111	154.1465726552	2.6372306983	1.3990237801	0.0037457662	0.0234025806
FCN2	896.754360756	94.0827567259	1699.4259647862	18.0630970427	4.1749733689	1.10847439469729e-64	1.07344660382485e-60
FCN3	2361.6669347994	347.9738581678	4375.360011431	12.5738181439	3.6523508975	1.19302599252691e-57	7.70217580775372e-54
FCRL1	2.6582240636	1.7829520278	3.5334960995	1.9818234279	0.9868284302	0.4321829575	0.6595245174
FCRL2	3.0114072664	1.5658802853	4.4569342475	2.8462803251	1.5090777574	0.2054372048	0.427242326
FCRL3	11.4218241324	8.333880751	14.5097675139	1.7410577314	0.7999640418	0.3997636279	0.6300449137
FCRL4	0.1876192483	0.3146272651	0.0606112315	0.1926445615	-2.3759866367	0.2220122442	0.4469784974
FCRL5	20.3089996594	14.3118607946	26.3061385242	1.8380655669	0.8781882309	0.3107104107	0.5456872719
FCRL6	27.5795574755	18.2662661602	36.8928487907	2.0197257867	1.0141594351	0.1699930822	0.3788813198
FCRLA	13.4692717004	11.5195740863	15.4189693145	1.3385016841	0.4206189542	0.6268340375	0.8061600581
FCRLB	23.0772990076	23.7959947455	22.3586032698	0.9395952348	-0.0898886982	0.9578848388	1
FDFT1	3185.0804402158	3491.9467400755	2878.2141403561	0.8242434248	-0.2788576216	0.1986513637	0.4187422486
FDPSL2A	1.7598122888	1.9521161005	1.5675084772	0.8029791245	-0.3165656132	0.8047106587	0.9182605337
FDPS	7289.0607605222	9752.3989152988	4825.7226057457	0.4948241605	-1.0150121513	3.63654728916441e-05	0.0005133575
FDX1L	308.4537255188	372.1519071201	244.7555439175	0.6576764467	-0.6045500907	0.0574537655	0.182637444
FDX1	1823.7251489579	1525.7681976595	2121.6821002562	1.3905664724	0.4756727106	0.0136609822	0.0636176732
FDXACB1	72.2793398964	75.9282536596	68.6304261332	0.9038852183	-0.1457885142	0.8002202784	0.9151948027
FDXR	850.7990103041	936.9916968333	764.606323775	0.816022518	-0.2933191313	0.2119340827	0.4348120313
FECH	1087.5904610555	976.6157868526	1198.5651352584	1.227263732	0.2954453092	0.1654022639	0.3716801308
FEM1A	950.8435086996	942.235120202	959.4518971971	1.0182722726	0.0261233707	0.9182986813	0.9839349889
FEM1B	1285.1307705808	1155.4801625678	1414.7813785938	1.2244099245	0.2920866438	0.1673097118	0.3749658064
FEM1C	883.9127054769	769.5207821838	998.30462877	1.2973069109	0.3755198261	0.0803479431	0.2293889644
FEN1	507.8280602587	741.8536029076	273.8025176098	0.3690789079	-1.4379988019	1.11281590342049e-08	3.94022274542013e-07
FER1L4	19.6801883019	32.9492096667	6.411166937	0.19457726	-2.3615849807	0.0049703266	0.0291889891
FER1L5	0.8853829394	1.6914411336	0.0793247453	0.0468977275	-4.4143381747	0.0170995522	0.0755265968
FER1L6	35.6182693539	70.9940589055	0.2424798023	0.0034154943	-8.1936899072	0.0011174906	0.0089994006
FERD3L	0	0	0	NA	NA	NA	NA
FERMT1	70.134610064	115.715567625	24.5536525031	0.212189708	-2.2365734132	0.0001692671	0.0019104695
FERMT2	2194.125238037	1402.422174559	2985.828301515	2.1290509774	1.0902104937	5.68218707316785e-08	1.73311179894669e-06
FERMT3	374.0725384555	335.7521340982	412.3929428128	1.228266036	0.2966230747	0.3061891627	0.5407269025
FER	24.1213106995	30.9744078777	17.2682135213	0.5574993908	-0.8429578664	0.2672349292	0.4983924996
FES	771.3604651199	676.2151702746	866.5057599653	1.281405384	0.3577269574	0.1146288174	0.291794157
FETUB	4297.2275159806	2549.5144290789	6044.9406028822	2.3710164312	1.2455056608	1.29074281514462e-09	5.50641119905748e-08
FEV	0.0301031335	0.060206267	0	0	-Inf	0.3979165298	0.6284294918
FEZ1	220.2601841492	125.2311008123	315.2892674861	2.5176594747	1.3320831649	0.0002357288	0.0025154798
FEZ2	683.5283950851	714.5744508195	652.4823393506	0.9131061691	-0.1311454792	0.5626099852	0.764052182
FEZF1	0.8181081049	1.5776893612	0.0585268485	0.0370965603	-4.7525707669	0.0320432153	0.1200876537
FEZF2	0	0	0	NA	NA	NA	NA
FFAR1	0.0101618141	0	0.0203236282	Inf	Inf	0.980886864	1
FFAR2	15.3534511927	6.9949268037	23.7119755817	3.389881874	1.7612350012	0.0477229125	0.1600514924
FFAR3	4.3839893136	2.2308008143	6.5371778129	2.9304175303	1.5511062366	0.1576122584	0.3600229062
FGA	553962.338905119	304870.993752024	803053.684058213	2.6340770376	1.39729754	0.0037076016	0.0231865765
FGB	375157.616245448	186863.287655943	563451.944834953	3.0153164482	1.5923094165	0.0002170185	0.0023491812
FGD1	102.5394442787	157.7811377237	47.2977508337	0.2997680934	-1.7380812603	0.0004820662	0.0045633716
FGD2	130.280516699	83.387778383	177.1732550151	2.1246909134	1.0872529823	0.0162530151	0.0726323018
FGD3	111.2106368145	95.9407355853	126.4805380437	1.3183194529	0.398700004	0.3980684865	0.6284984467
FGD4	819.3408244409	597.5921888549	1041.0894600269	1.7421403416	0.8008608478	0.000317668	0.0032297079
FGD5	303.8459151635	341.7401150086	265.9517153184	0.7782279681	-0.3617352658	0.2508026074	0.4802318239
FGD6	269.0164079525	319.8265951261	218.2062207788	0.6822641522	-0.5515976792	0.0793140442	0.2274957653
FGF10	0.0694944997	0	0.1389889993	Inf	Inf	0.1437329917	0.3393247906
FGF11	19.0616072649	21.4770143238	16.646200206	0.7750704989	-0.3676005539	0.6722137049	0.8366276312
FGF12	44.4651168563	72.0477997907	16.8824339219	0.2343226854	-2.093431463	0.0432825306	0.1484776984
FGF13	140.0436861324	240.0805160094	40.0068562554	0.1666393297	-2.5851991538	1.67361883774744e-08	5.68678064026184e-07
FGF14	152.554675591	163.4923361743	141.6170150077	0.8661997151	-0.2072283971	0.725575289	0.8697028381
FGF16	0	0	0	NA	NA	NA	NA
FGF17	1.3531652714	1.9170936889	0.789236854	0.4116840291	-1.2803906132	0.3445224527	0.5800471346
FGF18	2.5734699573	3.4379242848	1.7090156297	0.4971068261	-1.0083721807	0.3938194361	0.6250936209
FGF19	95.0349647826	143.1336380173	46.9362915479	0.327919364	-1.6085869978	0.1172559893	0.2960132952
FGF1	37.6875276564	45.9546272629	29.4204280498	0.6402059989	-0.6433918996	0.5074998911	0.723484314
FGF20	1.9135914637	3.768222887	0.0589600404	0.0156466436	-5.9980029787	0.0769563412	0.2228937365
FGF21	873.2982632445	1074.9681409671	671.6283855219	0.6247891076	-0.6785587927	0.1098379323	0.2836076619
FGF22	0.3217301182	0.5833176196	0.0601426168	0.1031044062	-3.277822107	0.0943295745	0.2550572664
FGF23	14.9785570664	2.9290490442	27.0280650886	9.2275904843	3.2059539794	0.0006351056	0.005684254
FGF2	166.194813326	183.7417211548	148.6479054972	0.8090046428	-0.3057801127	0.52094026	0.7345495451
FGF3	0.1097631922	0.2195263844	0	0	-Inf	0.0828629503	0.2342220697
FGF4	1.0444829995	2.088965999	0	0	-Inf	0.1059882386	0.2762753148
FGF5	0.168428844	0.1314198236	0.2054378643	1.5632182316	0.6445191985	0.8227540041	0.930501422
FGF6	0	0	0	NA	NA	NA	NA
FGF7	37.2565195388	36.465690633	38.0473484446	1.0433738614	0.0612561965	0.9587294648	1
FGF8	0.071236927	0	0.1424738541	Inf	Inf	0.1440284233	0.3398151423
FGF9	1.2311540772	1.2330354699	1.2292726844	0.9969483558	-0.0044093232	1	1
FGFBP1	1.2892848227	1.4438337463	1.1347358992	0.7859186711	-0.3475480686	0.7848966442	0.9061142162
FGFBP2	16.2132612236	10.7708762291	21.6556462181	2.0105742335	1.0076076036	0.2240430701	0.4493282554
FGFBP3	22.0530532028	24.6054196427	19.5006867629	0.7925362398	-0.3354511889	0.6881069667	0.8466383163
FGFR1OP2	382.0507340202	312.1443665742	451.9571014662	1.4479104859	0.5339724135	0.0573431967	0.1824581952
FGFR1OP	314.7999286231	248.3823738833	381.2174833628	1.5348008693	0.6180514872	0.0406361407	0.1418347042
FGFR1	429.0288214392	359.641436566	498.4162063124	1.3858698015	0.4707917268	0.1060030245	0.2762753148
FGFR2	1821.227782599	1566.2256890166	2076.2298761815	1.3256262432	0.4066740688	0.0904123305	0.2483068255
FGFR3	1420.8924930933	1567.9296488799	1273.8553373067	0.8124441924	-0.2996593786	0.22941221	0.4549253284
FGFR4	3982.345056827	4721.5345994721	3243.1555141819	0.686885894	-0.5418576376	0.005059782	0.0296066036
FGFRL1	1921.6477704181	1811.9591652566	2031.3363755797	1.1210718291	0.1648787171	0.4100951279	0.6395621578
FGGY	1744.9218788463	2134.6311046505	1355.2126530422	0.6348697206	-0.655467523	0.0205498494	0.0867690177
FGG	306569.630418827	173531.982656999	439607.278180654	2.5332925461	1.34101369	0.0008612724	0.0073002732
FGL1	70956.6809286109	42453.2309695319	99460.1308876899	2.3428165211	1.2282439732	1.84527903275899e-05	0.0002853928
FGL2	751.0847329686	425.036175022	1077.1332909152	2.5342155661	1.3415392486	5.33558501603925e-09	2.04228479428159e-07
FGR	167.2302782319	110.5237983352	223.9367581285	2.0261406276	1.0187343103	0.012995119	0.0610748521
FHAD1	6.3571582273	11.0775372977	1.6367791569	0.1477565918	-2.7587056005	0.010500911	0.0518169795
FHDC1	21.8925643553	34.8925481047	8.8925806059	0.2548561538	-1.9722449057	0.0154820784	0.0699946064
FHIT	101.2131503085	139.8690534182	62.5572471987	0.447255813	-1.1608278618	0.0238908562	0.0966613961
FHL1	841.4191780129	612.7537218708	1070.0846341551	1.7463535446	0.8043456583	0.0050900052	0.0297475016
FHL2	519.466869199	338.8451958842	700.0885425138	2.0661014263	1.0469110788	0.0014953028	0.0112776579
FHL3	235.3512448111	279.398227167	191.3042624551	0.6847010605	-0.5464538478	0.1157210067	0.2935924101
FHL5	12.2631735661	20.5416026453	3.9847444869	0.193984109	-2.3659896218	0.19315999	0.4113383933
FHOD1	191.783219424	232.9744185808	150.5920202673	0.6463886515	-0.6295262256	0.1060139477	0.2762753148
FHOD3	69.7937595777	97.1233772051	42.4641419503	0.4372185479	-1.1935734898	0.0933054285	0.2532071654
FH	6843.1433812253	7026.0830758603	6660.2036865903	0.9479255532	-0.0771543356	0.7577527533	0.890887147
FIBCD1	12.1759632303	24.2227932312	0.1291332295	0.0053310627	-7.5513611349	0.0004145108	0.0040262012
FIBIN	61.2879042279	61.6821279937	60.8936804621	0.9872175692	-0.018560025	0.973616276	1
FIBP	926.3326092184	1120.8433957964	731.8218226403	0.6529206715	-0.6150203769	0.0048174241	0.02850714
FICD	76.2309108398	89.8185941463	62.6432275333	0.6974416392	-0.5198555953	0.333152519	0.5681615023
FIG4	233.2679924967	230.3320410175	236.2039439758	1.0254932094	0.0363179387	0.9100589856	0.9796044258
FIGF	93.0485927365	165.2344313497	20.8627541233	0.1262615422	-2.9855128173	0.0554599298	0.178578208
FIGLA	0.0393531171	0.0595077502	0.019198484	0.3226215731	-1.6320851827	0.7639872336	0.8944934509
FIGNL1	140.571014294	190.0271661227	91.1148624653	0.4794833514	-1.060447372	0.0142347783	0.0656270377
FIGNL2	74.6230904134	114.1218452384	35.1243355885	0.307779247	-1.7000321385	0.0021147374	0.0148993213
FIGN	66.0887322394	52.5535699105	79.6238945684	1.5150996346	0.59941267	0.2949149559	0.5291257866
FILIP1L	515.5738709859	347.5523614118	683.59538056	1.9668845805	0.9759123007	8.55846011882211e-05	0.0010671881
FILIP1	61.9995993334	55.3781769754	68.6210216914	1.2391347177	0.3093330446	0.6199967325	0.8010106264
FIP1L1	502.2145265658	569.47952259	434.9495305416	0.7637667612	-0.388795959	0.1142952786	0.2911575635
FIS1	3765.8327527927	4001.8400000731	3529.8255055124	0.8820506331	-0.1810666205	0.4379271191	0.6641951795
FITM1	153.3413333535	59.5475338853	247.1351328218	4.1502160828	2.053186453	1.584736693091e-06	3.33259286338615e-05
FITM2	71.9616971149	87.0570641652	56.8663300646	0.6532075324	-0.6143866675	0.2755311112	0.5076704814
FIZ1	287.4476112014	313.9887951227	260.9064272801	0.8309418404	-0.267180592	0.3810397021	0.6130058103
FJX1	102.8267151681	116.0479822675	89.6054480686	0.7721413705	-0.3730630818	0.4198329223	0.6477662521
FKBP10	446.6665439449	553.5570711534	339.7760167363	0.6138048531	-0.7041480423	0.1385372151	0.3300897508
FKBP11	1331.1405155476	1737.8529691206	924.4280619745	0.531936866	-0.9106730682	0.0002184598	0.0023624395
FKBP14	69.9636552261	81.9555569238	57.9717535283	0.707355983	-0.4994916484	0.3719713817	0.6048985491
FKBP15	730.4038457925	698.7617951974	762.0458963876	1.0905660579	0.1250771597	0.5643200849	0.7646956585
FKBP1AP1	7.0921638542	7.9670162586	6.2173114498	0.7803814186	-0.3577486681	0.7043666604	0.8565336358
FKBP1A	3178.9501906675	3719.3532172275	2638.5471641076	0.7094102146	-0.4953079914	0.0122392505	0.0584586446
FKBP1B	195.1549779271	243.4892769861	146.8206788681	0.6029862205	-0.7298030609	0.1219435364	0.3042383632
FKBP2	2909.858648342	3048.1021010489	2771.6151956351	0.9092921115	-0.1371842579	0.5708304529	0.7677669591
FKBP3	1321.7863614804	1385.130127298	1258.4425956627	0.9085374514	-0.138382109	0.521315901	0.7347970577
FKBP4	3444.5051941596	3654.6010794912	3234.409308828	0.8850239023	-0.1762116755	0.3570445287	0.591197609
FKBP5	4013.0703553517	4086.1052058096	3940.0355048937	0.964252095	-0.0525177196	0.7572125278	0.8906110548
FKBP6	0.736832888	1.2121205871	0.261545189	0.2157748922	-2.2124010939	0.1586455236	0.3614453007
FKBP7	202.6222087433	176.2158108143	229.0286066723	1.2997052059	0.3781844338	0.2696669839	0.5011938061
FKBP8	7190.8998511133	7924.5178046544	6457.2818975721	0.8148485569	-0.2953961416	0.1330936936	0.322099045
FKBP9L	21.6794698614	27.9601777757	15.3987619471	0.5507390572	-0.86055917	0.2614429145	0.4910899622
FKBP9	1323.564015738	1627.739693679	1019.388337797	0.6262600474	-0.6751662504	0.0008406378	0.0071598385
FKBPL	150.0862593346	191.0244727851	109.1480458842	0.5713825265	-0.8074711771	0.061325374	0.1913565077
FKRP	257.6324232782	231.1073621497	284.1574844068	1.2295475218	0.298127496	0.381093137	0.6130408536
FKSG29	0.0102335768	0.0204671536	0	0	-Inf	1	1
FKSG73	0	0	0	NA	NA	NA	NA
FKSG83	0	0	0	NA	NA	NA	NA
FKTN	265.0562033519	305.1268529082	224.9855537956	0.737350881	-0.4395767812	0.1821074998	0.3957650422
FLAD1	1159.0953400894	1569.2268925585	748.9637876204	0.4772820241	-1.0670860936	4.9132997516866e-07	1.18359191033167e-05
FLCN	644.2078362729	654.5043453607	633.9113271852	0.9685364684	-0.0461217231	0.8339436225	0.9372468484
FLG2	0.200954159	0.1590371198	0.2428711983	1.5271352919	0.610827879	0.776021373	0.9014563638
FLG	5.4505042735	7.2930558488	3.6079526981	0.4947106909	-1.0153430177	0.331192289	0.5668097655
FLI1	263.2011368219	228.4587369017	297.943536742	1.3041459512	0.3831053353	0.2393221419	0.4661763294
FLII	2424.3906597631	2803.0482028516	2045.7331166746	0.7298244513	-0.4543786085	0.0246056443	0.0988469511
FLJ10038	241.2039770704	228.4948937979	253.9130603428	1.1112417268	0.1521726782	0.622037052	0.8024253112
FLJ10213	5.0065471027	5.0268419426	4.9862522627	0.9919254116	-0.0116964545	0.9965596129	1
FLJ10357	1956.567702871	2226.4372364901	1686.6981692519	0.7575772367	-0.4005351129	0.0442062491	0.1508259347
FLJ10661	9.4088400188	6.9336515359	11.8840285017	1.7139639107	0.7773367323	0.4091774804	0.6385356413
FLJ11235	13.11752517	10.8286819948	15.4063683453	1.4227371672	0.5086691667	0.563800893	0.7644169195
FLJ12825	2.4140029239	4.4287059018	0.3992999459	0.0901617662	-3.4713404133	0.0177003419	0.0774384961
FLJ13197	11.6950652789	12.4608291102	10.9293014477	0.8770926357	-0.1891988713	0.8322008945	0.9363139182
FLJ13224	0.577134726	0.7026802672	0.4515891848	0.6426666664	-0.6378574498	0.6796599003	0.8412575067
FLJ14107	0.1383636549	0.1397769458	0.136950364	0.9797779107	-0.0294733288	1	1
FLJ16779	0.3060577264	0.5735140628	0.0386013899	0.0673067888	-3.8931041616	0.0656744632	0.2004069643
FLJ22536	2.493494089	3.7440812946	1.2429068834	0.3319657843	-1.5908935442	0.1889846612	0.4062991787
FLJ23867	188.3106827361	215.7796036204	160.8417618518	0.7453983563	-0.4239164572	0.5383854931	0.7474874717
FLJ25328	0	0	0	NA	NA	NA	NA
FLJ25363	0.1478676701	0.2548712463	0.040864094	0.1603323033	-2.6408629697	0.2722221935	0.5040053
FLJ25758	0.1048963476	0.1895057953	0.0202868999	0.107051607	-3.2236216425	0.2195540357	0.4439213449
FLJ26850	0.942453134	1.3422290092	0.5426772588	0.4043104829	-1.306464485	0.3399274807	0.5749766729
FLJ30679	0.3438680458	0.3806444738	0.3070916177	0.8067675714	-0.3097749999	0.8993420981	0.9730438386
FLJ32063	0.4166906293	0.24122919	0.5921520686	2.4547280895	1.2955632259	0.6186230769	0.8002599354
FLJ33360	1.3414959279	0.8691588491	1.8138330067	2.0868832074	1.0613498622	0.411633975	0.641100408
FLJ33630	266.6329832339	270.1564912483	263.1094752195	0.9739150594	-0.0381321426	0.928138046	0.9877564214
