id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
CHADL	73.4076724104	63.6415297219	83.1738150988	1.3069109976	0.386160895	0.4369622477	0.6342812052
CHAD	701.5310724163	1123.5778524879	279.4842923447	0.2487449283	-2.0072609843	0.0005926933	0.0038364937
CHAF1A	368.1730350833	483.5152106103	252.8308595562	0.5229015634	-0.9353887112	0.0006571204	0.0041806456
CHAF1B	277.6078891536	402.231411973	152.9843663341	0.3803391823	-1.3946415227	5.54050513743443e-06	6.29974761469798e-05
CHAT	0.0044979282	0.0089958565	0	0	-Inf	0.9852670763	1
CHCHD10	459.9855678906	348.1525002237	571.8186355575	1.6424372515	0.7158382541	0.0094773605	0.0380905753
CHCHD1	492.8325071049	606.4713576603	379.1936565495	0.6252457791	-0.6775046817	0.0074951845	0.031659465
CHCHD2	3641.921797567	4476.5283340709	2807.315261063	0.6271188411	-0.6731892304	0.0047400552	0.0218531965
CHCHD3	883.4469338283	961.8108922297	805.0829754269	0.8370491351	-0.256615783	0.2082955518	0.3885313108
CHCHD4	281.7363317485	299.2138759612	264.2587875358	0.8831769138	-0.1792256343	0.519809032	0.7066035476
CHCHD5	277.6092974778	329.8150336918	225.4035612637	0.6834241567	-0.5491468519	0.0654305909	0.1703669374
CHCHD6	127.2562863129	133.556527835	120.9560447908	0.905654308	-0.1429676223	0.7405206278	0.8659284767
CHCHD7	473.9324618533	499.2301207278	448.6348029788	0.8986533151	-0.1541634386	0.5492537299	0.7289782575
CHCHD8	642.7178705317	783.8838953268	501.5518457367	0.6398292512	-0.6442411451	0.0075438913	0.0318033803
CHD1L	830.185490045	927.3934550167	732.9775250734	0.7903630558	-0.3394125827	0.1546316116	0.3166628721
CHD1	1345.7039986969	1434.9540548898	1256.453942504	0.875605695	-0.191646757	0.414299425	0.6129863713
CHD2	2593.0914452757	2285.7646525809	2900.4182379705	1.2689050182	0.3435840826	0.1364659686	0.2885883377
CHD3	3797.11324468	3873.3995396747	3720.8269496853	0.9606101595	-0.0579770281	0.8473791419	0.932436498
CHD4	6304.4513877632	7384.0436329334	5224.859142593	0.7075877937	-0.499018934	0.0509793666	0.1412786556
CHD5	6.7007335423	9.0805413712	4.3209257134	0.4758445049	-1.071437884	0.2772808374	0.4713608164
CHD6	2028.943324431	2026.8052216159	2031.0814272461	1.0021098256	0.0030406285	0.9412638281	0.984981031
CHD7	783.4127450892	923.2707111071	643.5547790713	0.6970380099	-0.5206907656	0.031489452	0.0973966809
CHD8	2217.2930967173	2355.5927615825	2078.9934318521	0.8825776109	-0.1802049451	0.4500304145	0.6453953938
CHD9	1610.5305243864	1196.9666694085	2024.0943793643	1.6910198346	0.7578935818	0.0010261991	0.006087163
CHDH	617.9493888999	587.5198075639	648.3789702359	1.1035865717	0.1421998074	0.4910393335	0.6818073302
CHEK1	176.3342208713	260.577385862	92.0910558806	0.3534115425	-1.5005789354	3.1970195062384e-05	0.0003029269
CHEK2	184.8397245924	238.5650798289	131.114369356	0.5495958145	-0.8635570777	0.015058535	0.0548314595
CHERP	1207.8218087452	1359.4785420505	1056.1650754398	0.7768898462	-0.3642180389	0.1210939595	0.2652896855
CHFR	398.1451471899	463.1088165197	333.1814778602	0.7194453355	-0.4750430219	0.0755054249	0.1890245257
CHGA	92.4717182119	155.9204859151	29.0229505087	0.1861394309	-2.4255443937	0.2485519475	0.4383560678
CHGB	124.3436696094	183.878452875	64.8088863439	0.3524550339	-1.5044888842	0.2483829994	0.4382161767
CHI3L1	2041.0463270033	2312.5812541796	1769.511399827	0.7651672332	-0.3861530005	0.5416263109	0.7234888177
CHI3L2	710.5496140476	857.7556729951	563.3435551002	0.6567645926	-0.6065517441	0.0841568503	0.2046829401
CHIA	1.030423521	1.0471315366	1.0137155054	0.968088029	-0.0467898561	0.9302207835	0.9788963599
CHIC1	319.6973952161	293.7113340081	345.6834564242	1.1769496659	0.2350526225	0.4052378158	0.6044261718
CHIC2	224.2509699557	194.2537316054	254.2482083061	1.3088459419	0.3882952944	0.2187588494	0.401680079
CHID1	1324.3904743316	1382.0440319959	1266.7369166672	0.9165676978	-0.1256866526	0.5910900187	0.7622278449
CHIT1	303.7399271023	189.2609086092	418.2189455954	2.2097481655	1.1438819619	0.0719582235	0.1826222394
CHKA	710.8904099234	678.8115078987	742.969311948	1.0945149033	0.1302915989	0.513554812	0.7015640862
CHKB-CPT1B	270.412671366	215.117672437	325.7076702951	1.5140907142	0.5984516446	0.0444916465	0.1273785875
CHKB	231.0466109047	205.8816968427	256.2115249667	1.2444599442	0.3155197946	0.3248959282	0.5230285867
CHL1	838.6534819768	232.9932828541	1444.3136810995	6.1989498727	2.6320238378	7.33622220100272e-26	1.08692801200765e-23
CHML	692.883187082	936.4468504797	449.3195236843	0.4798131613	-1.0594553636	1.64927989342134e-05	0.0001682575
CHMP1A	1687.4320339306	1869.5166664596	1505.3474014016	0.8052067299	-0.3125688647	0.1744806993	0.3441225328
CHMP1B	1607.7024031843	1589.5219962744	1625.8828100942	1.0228753134	0.032630294	0.8854554755	0.9544120775
CHMP2A	1825.5938810156	2100.4485926868	1550.7391693444	0.7382895134	-0.4377414282	0.0521809546	0.1436721003
CHMP2B	1249.2765986961	1375.9125855505	1122.6406118418	0.8159243717	-0.2934926604	0.2049381172	0.3843474068
CHMP4A	966.3755669562	1007.0059383142	925.7451955981	0.9193046042	-0.1213851287	0.5672530829	0.7426542068
CHMP4B	3338.8278708905	3976.1533008849	2701.5024408961	0.6794261278	-0.5576113957	0.0192034085	0.0664069233
CHMP4C	513.3104182654	608.7311800767	417.8896564542	0.6864929383	-0.5426832149	0.0466200657	0.1317175129
CHMP5	1508.1713979247	1705.6976140781	1310.6451817714	0.7683924577	-0.3800847369	0.0945630846	0.2223869944
CHMP6	387.3115180906	385.1799786574	389.4430575239	1.0110677582	0.0158796848	0.9716428255	1
CHMP7	1046.2043109178	1076.241504605	1016.1671172306	0.9441813133	-0.0828641647	0.7140459668	0.8488119431
CHM	672.2526608348	673.9323676169	670.5729540527	0.9950152067	-0.0072095206	0.9642015829	0.9987230738
CHN1	337.7777218498	393.7117006044	281.8437430951	0.7158632641	-0.482244048	0.205595561	0.3852848205
CHN2	125.3209917333	140.7624815343	109.8795019323	0.7806021941	-0.357340577	0.3278168383	0.5261480432
CHODL	38.8489564348	37.4473537398	40.2505591298	1.0748572358	0.1041450516	0.8369271802	0.9262511948
CHORDC1	505.1446210045	612.7067291956	397.5825128134	0.6488952934	-0.623942393	0.0149748013	0.0546894846
CHP2	2.8299845168	4.3363697006	1.323599333	0.3052321237	-1.7120212903	0.3372137381	0.5358648799
CHPF2	1178.2496361518	1482.8969176484	873.6023546552	0.5891187339	-0.7633696636	0.0009948284	0.0059258646
CHPF	1843.0312086888	2597.7028710369	1088.3595463408	0.4189699902	-1.2550811841	9.3083571259655e-08	1.51576636396759e-06
CHPT1	1945.7637405076	1694.1161344482	2197.411346567	1.2970842446	0.3752721846	0.1080436703	0.2447313018
CHP	3321.3362619152	3225.2488019699	3417.4237218604	1.0595845256	0.0834986796	0.7748146878	0.8880648684
CHRAC1	657.0495117428	750.0348815502	564.0641419353	0.7520505457	-0.4110984655	0.0861707968	0.2081322049
CHRDL1	3947.5707834717	417.20415593	7477.9374110133	17.9239283807	4.1638149619	7.6780202585995e-47	1.87698802746788e-43
CHRDL2	30.223270287	39.8542598829	20.5922806912	0.5166895773	-0.9526303131	0.3904867222	0.5905311495
CHRD	307.993333899	416.8447170988	199.1419506993	0.4777365348	-1.065712884	0.0001700383	0.0013081977
CHRFAM7A	20.8042322274	13.5713803475	28.0370841073	2.0658977487	1.04676885	0.1450828936	0.3022032325
CHRM1	113.5094077116	94.9831682984	132.0356471249	1.3900952083	0.4751836973	0.1634544728	0.3289102917
CHRM2	0.095693086	0.0191158318	0.1722703401	9.0119196388	3.1718344488	0.095458028	0.2237383334
CHRM3	28.387740132	34.3213886777	22.4540915864	0.654230276	-0.61212957	0.403471963	0.6028958725
CHRM4	4.666978276	6.3501124955	2.9838440564	0.4698883773	-1.0896100117	0.2093984115	0.3897967575
CHRM5	3.111726079	2.5922939057	3.6311582524	1.4007509891	0.4862005113	0.5933893592	0.7639839169
CHRNA10	14.438809275	12.4439225004	16.4336960495	1.3206202505	0.4012156736	0.7844034562	0.8938159138
CHRNA1	32.8817962658	31.6806770127	34.0829155189	1.0758266152	0.1054455858	0.897728883	0.9620737446
CHRNA2	12.1947096896	7.5551589837	16.8342603955	2.2281808274	1.155866319	0.1210984034	0.2652896855
CHRNA3	9.4558297186	13.8155064858	5.0961529513	0.3688719597	-1.4388079702	0.2092455739	0.3896235066
CHRNA4	10.4327208101	20.3820974576	0.4833441625	0.0237141523	-5.3981078942	0.027007301	0.0865446151
CHRNA5	61.1398736593	88.5217765075	33.7579708112	0.3813521615	-1.3908042179	0.0111713003	0.0435386849
CHRNA6	6.0065758025	11.468880548	0.5442710569	0.0474563367	-4.3972554508	9.02878356404225e-06	9.7717720067501e-05
CHRNA7	3.4896371974	1.8517172957	5.1275570991	2.7690820359	1.4694077951	0.1152931409	0.256255024
CHRNA9	27.0141432135	53.356182903	0.6721035241	0.0125965443	-6.3108281814	0.0138164252	0.0512825637
CHRNB1	193.1510357335	157.7845919792	228.5174794879	1.4482876726	0.5343481926	0.1694864583	0.337289977
CHRNB2	62.7647426033	77.6352500151	47.8942351915	0.6169135178	-0.696859836	0.286116381	0.4806784695
CHRNB3	0.0158952694	0.008879829	0.0229107099	2.5800845993	1.3674183715	1	1
CHRNB4	2.8790335153	4.5720815175	1.1859855131	0.2593972808	-1.9467647388	0.0472064171	0.1330857573
CHRND	4.5206199993	0.0716970582	8.9695429403	125.1033608407	6.9669767371	0.1318456209	0.2815883814
CHRNE	20.8664013838	17.4687191747	24.2640835928	1.3890018696	0.4740485412	0.4998092262	0.6892282576
CHRNG	3.1793725121	0.0524548937	6.3062901306	120.2231038363	6.9095703619	0.1336042158	0.2844125011
CHST10	296.4301872975	338.8090793428	254.0512952523	0.7498361489	-0.4153527167	0.1539657199	0.315795237
CHST11	134.860993986	195.8573858363	73.8646021358	0.3771346269	-1.4068484761	0.0003939906	0.002704554
CHST12	245.5740903004	237.3848110053	253.7633695955	1.0689958154	0.0962562056	0.7775252511	0.8895674649
CHST13	7.3680508732	7.756318925	6.9797828215	0.8998834227	-0.1521899784	0.8396171674	0.9274610332
CHST14	537.0160943689	574.8905179692	499.1416707686	0.8682377864	-0.2038378836	0.4165703498	0.6154245868
CHST15	1355.5482469837	1728.7555800092	982.3409139582	0.5682358601	-0.8154382151	0.0004496791	0.0030241999
CHST1	290.0307774912	462.891696188	117.1698587943	0.2531258602	-1.9820731891	2.46311037177506e-07	3.71977216531311e-06
CHST2	223.65246577	160.6989115205	286.6060200196	1.7834969591	0.8347087559	0.0093281562	0.0376223451
CHST3	964.6997475193	543.7396577396	1385.6598372991	2.5483884016	1.3495851765	1.16213945935492e-08	2.23260917550138e-07
CHST4	12.6787685635	15.7935041271	9.5640329999	0.605567512	-0.7236402864	0.4287257112	0.6266843165
CHST5	4.3165680387	3.4743790595	5.158757018	1.4847997095	0.5702683333	0.5068882872	0.6957129786
CHST6	39.5123792203	64.4044388334	14.6203196072	0.2270079496	-2.1391852744	0.0007219694	0.0045254593
CHST7	86.7600508451	50.1484429628	123.3716587274	2.4601293966	1.2987341997	0.0076090044	0.0320364477
CHST8	147.6361687853	237.2262945323	58.0460430383	0.2446863791	-2.0309943014	2.01862938757798e-07	3.09192344984226e-06
CHST9	192.5533214426	62.5480628963	322.5585799888	5.156971536	2.3665240826	1.63617886880803e-11	4.85565252462498e-10
CHSY1	1846.2277139455	1867.1598182752	1825.2956096158	0.9775786688	-0.0327152896	0.9182548996	0.9727462474
CHSY3	106.7373689773	137.3713549616	76.1033829929	0.5539974692	-0.8520487091	0.0426438288	0.1231520023
CHTF18	184.8415698851	258.4412500522	111.241889718	0.4304339562	-1.2161362006	0.0006339192	0.0040528137
CHTF8	2276.422654581	2164.715692723	2388.1296164389	1.1032070514	0.1417035833	0.5344278119	0.7178782651
CHUK	632.580669611	666.5810509902	598.5802882319	0.8979857548	-0.1552355359	0.5062298344	0.6951019358
CHURC1	1589.7314238213	1385.4736540133	1793.9891936294	1.2948562309	0.372791923	0.1230383281	0.2684060885
CIAO1	1826.2680634498	1875.0105180844	1777.5256088152	0.94800834	-0.0770283437	0.7393696469	0.8654966293
CIAPIN1	758.917343739	849.0137612317	668.8209262464	0.7877621739	-0.3441679503	0.1438093383	0.3003181237
CIB1	1708.6524147832	2285.9677731518	1131.3370564147	0.4949050768	-1.0147762532	9.52610533872307e-06	0.0001025328
CIB2	117.0318755251	97.5308059712	136.5329450789	1.3998955891	0.4853192281	0.2442649	0.4334814409
CIB3	3.6149936024	6.9633042243	0.2666829805	0.0382983382	-4.7065743945	1.27067292557702e-05	0.0001338209
CIB4	0.2147503393	0.4122607536	0.017239925	0.0418180116	-4.579731725	0.0103147099	0.0408184502
CIC	1559.6832992496	1504.8624866821	1614.5041118172	1.0728582353	0.1014594547	0.6501999136	0.8057470117
CIDEA	882.5641748164	58.9819024036	1706.1464472293	28.9266093107	4.8543253197	2.52162672237964e-21	2.07207789115877e-19
CIDEB	371.8024593305	361.0786541028	382.5262645582	1.0593987216	0.0832456728	0.7577945266	0.8770650303
CIDECP	111.5649869402	114.4664356545	108.663538226	0.9493048124	-0.0750566981	0.8347767435	0.9251010827
CIDEC	3264.9299448573	199.6015593339	6330.2583303807	31.7144733313	4.987069479	2.66317333289908e-35	1.02124864453936e-32
CIITA	287.5762358177	312.4623396146	262.6901320208	0.8407097391	-0.2503203089	0.3863194242	0.5860871134
CILP2	199.3844111767	368.5354068071	30.2334155462	0.0820366646	-3.6075873538	2.13543430942289e-22	2.06745984105858e-20
CILP	4123.1692136265	4553.6479676764	3692.6904595765	0.8109301566	-0.3023504308	0.1249826273	0.2712557143
CINP	430.0513719961	467.3931245371	392.7096194551	0.8402126579	-0.2511735745	0.3269413374	0.5250223151
CIR1	951.3915140678	944.0091264008	958.7739017349	1.0156405006	0.0223898315	0.9244259142	0.9756120723
CIRBP	5467.5391016582	4372.5292257202	6562.5489775962	1.5008588025	0.5857882578	0.0187527923	0.0650851751
CIRH1A	908.6377938878	858.6311540042	958.6444337714	1.1164799103	0.1589572918	0.5005589306	0.6899310033
CISD1	338.1799632599	386.8700597173	289.4898668024	0.7482870786	-0.4183362319	0.1153714398	0.2563759158
CISD2	530.3006574827	655.5434875524	405.057827413	0.6178961962	-0.6945636027	0.0058250855	0.0259324374
CISD3	755.2474559366	911.5877042718	598.9072076015	0.6569935123	-0.6060489706	0.0092926795	0.0375054324
CISH	843.9566006769	1146.011234925	541.9019664287	0.4728592093	-1.0805174002	4.51674451568937e-06	5.2454853024547e-05
CITED1	214.4236126957	102.4296157	326.4176096913	3.186750311	1.6720859852	2.07407121984776e-05	0.0002071635
CITED2	2479.0659690817	1801.2987231174	3156.833215046	1.7525317564	0.8094405865	0.0006953242	0.0043865988
CITED4	841.0570812022	897.5430031524	784.571159252	0.8741321101	-0.19407676	0.46783937	0.661619391
CIT	300.7844841844	491.7933391018	109.7756292669	0.2232149575	-2.1634943906	1.21114243322453e-12	4.11935870722994e-11
CIZ1	1822.323350396	1737.0294685595	1907.6172322326	1.0982066031	0.1351494909	0.5619845619	0.7387237584
CKAP2L	122.0557440131	225.3065059444	18.8049820818	0.0834639994	-3.5827021366	2.32405443269248e-15	1.09258491683093e-13
CKAP2	597.1797156574	873.3958590003	320.9635723144	0.3674892307	-1.4442261226	7.33244245830902e-09	1.44995527964762e-07
CKAP4	2489.7024230912	3331.0218806531	1648.3829655293	0.4948580419	-1.0149133708	1.81446654679705e-05	0.0001835775
CKAP5	2913.7562617317	3718.5659441889	2108.9465792745	0.5671397552	-0.8182238054	0.0005162924	0.0034088897
CKB	914.6088652096	996.5325287498	832.6852016694	0.8355825602	-0.2591457133	0.5143310175	0.7022810661
CKLF	307.5446069576	364.6381425089	250.4510714063	0.6868482537	-0.5419366972	0.0580614169	0.1558478081
CKMT1A	221.3536896064	348.5623890024	94.1449902104	0.2700950911	-1.8884606754	1.72173968429716e-07	2.67450857869734e-06
CKMT1B	448.5032004815	692.2675673722	204.7388335908	0.295751012	-1.7575449899	3.10045218700654e-08	5.49704245274327e-07
CKMT2	209.58928886	16.57722931	402.60134841	24.2864076307	4.6020772017	0.0512600571	0.1418153822
CKM	4277.2004580869	15.9988971336	8538.4020190402	533.686912775	9.0598498233	0.0622665201	0.1643378193
CKS1B	778.1329120933	1034.6557789684	521.6100452182	0.504138725	-0.9881073169	3.27993023746246e-05	0.0003097325
CKS2	384.0412695631	650.3822743007	117.7002648254	0.1809708989	-2.4661703719	6.15924731294827e-18	3.66128874466047e-16
CLASP1	1540.3958514619	1352.6266942284	1728.1650086953	1.2776363324	0.3534772446	0.1381364989	0.2915221225
CLASP2	1317.7297342552	1211.5580826637	1423.9013858467	1.1752646499	0.2329856641	0.3297261977	0.5282670388
CLCA1	0.3359221971	0	0.6718443941	Inf	Inf	0.0382990538	0.1134354984
CLCA2	811.6571312279	1062.5038916946	560.8103707613	0.5278195921	-0.9218831918	0.1777569082	0.3485704518
CLCA3P	0.1844520005	0.3339223379	0.034981663	0.1047598769	-3.2548418247	0.2973456269	0.4935214532
CLCA4	43.8526507137	12.3859129588	75.3193884685	6.0810526215	2.6043210737	2.16164427779184e-05	0.0002147043
CLCC1	958.0176652888	955.4575003027	960.5778302748	1.0053590348	0.0077108101	0.9930517999	1
CLCF1	101.2403621818	103.5792401065	98.901484257	0.9548388669	-0.0666708021	0.8832334344	0.9528660527
CLCN1	13.1849739179	3.4819884018	22.887959434	6.5732440184	2.7166055432	0.2179908728	0.4008083075
CLCN2	99.4814478079	141.4948598845	57.4680357312	0.4061492819	-1.2999180014	0.0042135433	0.0197896892
CLCN3	1749.5100307212	1856.5605866566	1642.4594747858	0.8846786292	-0.1767746219	0.4684967888	0.662261778
CLCN4	203.6623780813	138.6922818093	268.6324743534	1.9368956286	0.9537462151	0.0092574031	0.037429612
CLCN5	215.5042273957	245.4669670454	185.541487746	0.7558715129	-0.4037870767	0.2010446955	0.3794837477
CLCN6	488.0404336416	311.7796725242	664.301194759	2.1306751315	1.0913106392	2.4194302087977e-05	0.0002374149
CLCN7	1535.5111709536	1871.2818702685	1199.7404716388	0.6411329531	-0.6413045322	0.0051732696	0.0234850587
CLCNKA	10.4157437661	6.5860411933	14.2454463389	2.1629755904	1.1130173843	0.1754493825	0.3454755914
CLCNKB	4.3019155718	2.036669366	6.5671617775	3.224461411	1.6890582041	0.0653214178	0.1701053221
CLC	0.3585517505	0.1314292186	0.5856742825	4.4561954236	2.1558125025	0.0997254726	0.2309450644
CLDN10	39.1356421447	34.703580534	43.5677037554	1.2554238809	0.3281745575	0.6346296356	0.7939772124
CLDN11	542.5579704749	188.311745797	896.8041951529	4.7623380653	2.2516700372	2.8277822742604e-18	1.7174825446494e-16
CLDN12	1118.6780250907	1204.3198782977	1033.0361718837	0.8577755715	-0.2213278647	0.3819510767	0.581549014
CLDN14	5.6932042508	8.9450610258	2.4413474758	0.2729268664	-1.873413677	0.0368100689	0.109823725
CLDN15	124.5390183047	89.4826066005	159.5954300088	1.7835357738	0.8347401534	0.0408885326	0.1191739243
CLDN16	3.7258267653	5.7394939285	1.7121596022	0.2983119459	-1.7451063434	0.3732885232	0.5744472979
CLDN17	0	0	0	NA	NA	NA	NA
CLDN18	2.5788389675	1.4165984021	3.7410795329	2.6408892792	1.4010238169	0.1524459833	0.3132366143
CLDN19	92.7928829558	13.2669495636	172.318816348	12.9885785366	3.6991716465	2.33169311193698e-13	8.58774429193062e-12
CLDN1	878.7826615946	1089.9829585621	667.5823646271	0.6124704606	-0.7072878303	0.1525259221	0.3133625645
CLDN20	1.7281992304	1.2742664606	2.1821320003	1.7124613005	0.7760713853	0.4420797818	0.6382514611
CLDN22	0	0	0	NA	NA	NA	NA
CLDN23	137.081679027	130.5166965427	143.6466615113	1.1005998873	0.1382900861	0.7177643421	0.8513140421
CLDN25	0.5372240176	1.0659367768	0.0085112584	0.0079847685	-6.9685337078	8.48034167102288e-05	0.0007189039
CLDN2	22.1101779649	12.875415106	31.3449408237	2.4344800199	1.2836136603	0.0772020153	0.1918718786
CLDN3	947.4912788931	1264.7466339413	630.2359238449	0.4983100227	-1.0048845032	3.16076815851664e-05	0.0002997825
CLDN4	4274.5966508532	4901.0123326938	3648.1809690126	0.744372942	-0.4259024805	0.1081434362	0.2447729205
CLDN5	734.4421119483	160.1485101411	1308.7357137555	8.1720130434	3.0306915068	1.4512328629505e-16	7.6090512334378e-15
CLDN6	12.0440431106	22.9372209562	1.1508652649	0.0501745729	-4.3168997588	0.0051491563	0.0233918814
CLDN7	1489.2220600806	2052.1059656455	926.3381545157	0.4514085384	-1.1474943876	1.47633352979333e-06	1.90578579816291e-05
CLDN8	606.556592997	307.1690894555	905.9440965385	2.9493335353	1.5603889836	8.43971750067286e-08	1.38237483384137e-06
CLDN9	10.8630394434	16.7139209955	5.0121578913	0.2998792379	-1.7375464538	0.033534103	0.1020423919
